date,close,high,low,open,5EMA,20EMA,longorshort
3/13/06,9.382857,9.468572,9.255714,9.292857,9.313369239,9.687790353,Short
3/14/06,9.617143,9.617143,9.357142,9.395715,9.414627159,9.681062033,Short
3/15/06,9.461429,9.72,9.36,9.672857,9.430227773,9.660144602,Short
3/16/06,9.187143,9.557143,9.185715,9.55,9.349199515,9.61509683,Short
3/17/06,9.237143,9.362857,9.158571,9.25,9.311847344,9.579101227,Short
3/20/06,9.141429,9.351429,9.124286,9.317142,9.255041229,9.537418158,Short
3/21/06,8.83,9.191428,8.77,8.83,9.113360819,9.470045,Short
3/22/06,8.81,9.035714,8.752857,8.88,9.012240546,9.407183571,Short
3/23/06,8.594286,8.842857,8.515715,8.831429,8.872922364,9.329764755,Short
3/24/06,8.565714,8.705714,8.432858,8.607142,8.770519576,9.256998016,Short
3/27/06,8.501429,8.768572,8.485714,8.621428,8.680822717,9.185039063,Short
3/28/06,8.387143,8.591429,8.321428,8.518572,8.582929478,9.109048961,Short
3/29/06,8.904285,8.931429,8.238571,8.447143,8.690047986,9.089547632,Short
3/30/06,8.964286,9.042857,8.79,8.974286,8.781460657,9.077617952,Short
3/31/06,8.96,9.087143,8.891429,9.035714,8.840973771,9.066416243,Short
4/3/06,8.95,9.16,8.944285,9.095715,8.877315848,9.055328982,Short
4/4/06,8.738571,8.888572,8.721429,8.871428,8.831067565,9.025161555,Short
4/5/06,9.601429,9.601429,9.164286,9.244286,9.08785471,9.080044169,Long
4/6/06,10.177143,10.292857,9.742857,9.757143,9.450950807,9.184529772,Long
4/7/06,9.97,10.172857,9.781428,10.132857,9.623967204,9.25933646,Long
4/10/06,9.81,10.132857,9.778571,10.041429,9.685978136,9.311780607,Long
4/11/06,9.712857,9.9,9.581429,9.855714,9.694937758,9.349978358,Long
4/12/06,9.53,9.738571,9.471429,9.715714,9.639958505,9.367123277,Long
4/13/06,9.495714,9.634286,9.401428,9.477143,9.591877003,9.379370012,Long
4/17/06,9.258572,9.548572,9.192857,9.501429,9.480775336,9.36786544,Long
4/18/06,9.46,9.495714,9.255714,9.291429,9.473850224,9.37664016,Long
4/19/06,9.378572,9.571428,9.352858,9.545714,9.442090816,9.376824144,Long
4/20/06,9.661428,10,9.457143,9.93,9.515203211,9.403929274,Long
4/21/06,9.577143,9.805715,9.495714,9.741428,9.535849807,9.420425819,Long
4/24/06,9.392858,9.56,9.357142,9.55,9.488185871,9.417800312,Long
4/25/06,9.452857,9.512857,9.365714,9.422857,9.476409581,9.421139045,Long
4/26/06,9.735714,9.754286,9.485714,9.521428,9.562844387,9.451098564,Long
4/27/06,9.908571,9.98,9.621428,9.675714,9.678086592,9.494667368,Long
4/28/06,10.055715,10.185715,9.885715,9.911428,9.803962728,9.548100475,Long
5/1/06,9.942857,10.22,9.88,10.11,9.850260818,9.585696335,Long
5/2/06,10.231428,10.282857,10.015715,10.021428,9.977316546,9.647194589,Long
5/3/06,10.162857,10.278571,10.025714,10.261429,10.03916336,9.696305295,Long
5/4/06,10.161428,10.412857,10.065714,10.174286,10.07991824,9.740602695,Long
5/5/06,10.27,10.321428,10.164286,10.265715,10.14327883,9.791021486,Long
5/8/06,10.27,10.542857,10.245714,10.427143,10.18551922,9.836638487,Long
5/9/06,10.147142,10.365714,10.088572,10.26,10.17272681,9.86621025,Long
5/10/06,10.085714,10.19,9.944285,10.184286,10.14372254,9.887115369,Long
5/11/06,9.735714,10.12,9.65,10.112857,10.00771969,9.872696191,Long
5/12/06,9.671429,9.812857,9.551429,9.692857,9.895622796,9.853527887,Long
5/15/06,9.684286,9.768572,9.588572,9.624286,9.825177198,9.837409612,Short
5/16/06,9.282857,9.75,9.25,9.728572,9.644403798,9.784595078,Short
5/17/06,9.322857,9.385715,9.152857,9.244286,9.537221532,9.740620023,Short
5/18/06,9.025714,9.465714,9.017143,9.382857,9.366719022,9.672533735,Short
5/19/06,9.215714,9.268572,8.974286,9.037143,9.316384014,9.629027094,Short
5/22/06,9.054286,9.141429,8.967143,9.124286,9.22901801,9.574289847,Short
5/23/06,9.021428,9.312857,9,9.265715,9.15982134,9.521636337,Short
5/24/06,9.048572,9.092857,8.794286,8.998571,9.122738226,9.476582591,Short
5/25/06,9.19,9.207143,9.041429,9.18,9.145158818,9.449289011,Short
5/26/06,9.078571,9.222857,9.02,9.187143,9.122962878,9.413982534,Short
5/30/06,8.745714,9.042857,8.745714,9.041429,8.997213252,9.350337911,Short
5/31/06,8.538571,8.827143,8.384286,8.822857,8.844332502,9.273026777,Short
6/1/06,8.881429,8.897142,8.502857,8.55,8.856698001,9.235731751,Short
6/2/06,8.808572,9.014286,8.697143,8.998571,8.840656001,9.19504987,Short
6/5/06,8.571428,8.735714,8.567142,8.735714,8.750913334,9.135657311,Short
6/6/06,8.531428,8.661428,8.415714,8.602858,8.677751556,9.078111662,Short
6/7/06,8.365714,8.628572,8.335714,8.585714,8.573739037,9.010264266,Short
6/8/06,8.68,8.704286,8.164286,8.348572,8.609159358,8.978810526,Short
6/9/06,8.462857,8.794286,8.442857,8.74,8.560391905,8.929672095,Short
6/12/06,8.142858,8.532857,8.137143,8.485714,8.421213937,8.854737419,Short
6/13/06,8.332857,8.442857,8.194285,8.23,8.391761625,8.805034522,Short
6/14/06,8.23,8.397142,8.098572,8.325714,8.337841083,8.75026933,Short
6/15/06,8.482857,8.534286,8.107142,8.185715,8.386179722,8.724801489,Short
6/16/06,8.222857,8.455714,8.217143,8.422857,8.331738815,8.676997252,Short
6/19/06,8.171429,8.311429,8.142858,8.261429,8.27830221,8.628847894,Short
6/20/06,8.21,8.335714,8.184286,8.23,8.255534807,8.588957619,Short
6/21/06,8.265715,8.387143,8.185715,8.248571,8.258928204,8.558172607,Short
6/22/06,8.511429,8.535714,8.295714,8.314285,8.343095136,8.553720835,Short
6/23/06,8.404285,8.595715,8.39,8.531428,8.363491757,8.539488851,Short
6/26/06,8.427143,8.457143,8.338572,8.452857,8.384708838,8.528789246,Short
6/27/06,8.204286,8.46,8.2,8.441428,8.324567892,8.497884175,Short
6/28/06,8.002857,8.185715,7.915714,8.184286,8.217330928,8.45073873,Short
6/29/06,8.424286,8.441428,8.055715,8.108571,8.286315952,8.448219422,Short
6/30/06,8.181429,8.25,8.071428,8.227143,8.251353635,8.422810811,Short
7/3/06,8.278571,8.311429,8.191428,8.217143,8.26042609,8.409073686,Short
7/5/06,8.142858,8.228572,8.08,8.164286,8.221236727,8.383719811,Short
7/6/06,7.967143,8.2,7.944286,8.155714,8.136538818,8.344045829,Short
7/7/06,7.914286,8.078571,7.81,7.925714,8.062454545,8.303116321,Short
7/10/06,7.857143,8.07,7.785714,7.957143,7.994017363,8.260642672,Short
7/11/06,7.95,7.998571,7.79,7.872857,7.979344909,8.231057655,Short
7/12/06,7.565714,7.891428,7.56,7.881429,7.841467939,8.167691593,Short
7/13/06,7.464286,7.731429,7.344285,7.432857,7.715740626,8.100700584,Short
7/14/06,7.238572,7.555714,7.165714,7.5,7.556684417,8.0185931,Short
7/17/06,7.481429,7.587143,7.378572,7.39,7.531599278,7.967434614,Short
7/18/06,7.557143,7.692857,7.407143,7.594285,7.540113852,7.928359222,Short
7/19/06,7.728571,7.868571,7.48,7.565714,7.602932901,7.909331773,Short
7/20/06,8.642858,8.798572,8.531428,8.708571,7.949574601,7.979191413,Short
7/21/06,8.674286,8.735714,8.52,8.545714,8.191145067,8.045390898,Long
7/24/06,8.774285,8.871428,8.632857,8.751429,8.385525045,8.114809384,Long
7/25/06,8.847143,8.87,8.682858,8.825714,8.539397697,8.184555442,Long
7/26/06,9.124286,9.234285,8.811429,8.857142,8.734360464,8.274053591,Long
7/27/06,9.057143,9.288571,8.98,9.214286,8.841954643,8.348633534,Long
7/28/06,9.37,9.382857,9.071428,9.134286,9.017969762,8.445906531,Long
7/31/06,9.708571,9.804286,9.468572,9.547143,9.248170175,8.56616029,Long
8/1/06,9.597143,9.704286,9.42,9.602858,9.36449445,8.66434912,Long
8/2/06,9.737143,9.811429,9.644286,9.664286,9.488710633,8.766519965,Long
8/3/06,9.941428,10,9.687143,9.701428,9.639616422,8.878415969,Long
8/4/06,9.757143,9.801429,9.28,9.578571,9.678791948,8.962104257,Long
8/7/06,9.601429,9.942857,9.472857,9.674286,9.653004299,9.022992328,Long
8/8/06,9.254286,9.587143,9.215714,9.584286,9.520098199,9.045020297,Long
8/9/06,9.084286,9.371428,9.057143,9.347143,9.374827466,9.048759888,Long
8/10/06,9.152857,9.258572,8.957143,9.035714,9.300837311,9.058673898,Long
8/11/06,9.092857,9.161428,8.94,9.032857,9.23151054,9.061929432,Long
8/14/06,9.134286,9.317142,9.085714,9.15,9.19910236,9.068820534,Long
8/15/06,9.492857,9.5,9.257143,9.334286,9.297020574,9.109204959,Long
8/16/06,9.711429,9.724286,9.475715,9.585714,9.435156716,9.16655963,Long
8/17/06,9.655714,9.808572,9.597143,9.714286,9.50867581,9.21314576,Long
8/18/06,9.701428,9.771428,9.608571,9.672857,9.57292654,9.259648831,Long
8/21/06,9.508572,9.615714,9.45,9.614285,9.551475027,9.283355799,Long
8/22/06,9.66,9.76,9.5,9.525714,9.587650018,9.319226675,Long
8/23/06,9.615714,9.807143,9.562857,9.714286,9.597004679,9.347463563,Long
8/24/06,9.687143,9.741428,9.467143,9.698571,9.627050786,9.379813986,Long
8/25/06,9.821428,9.864285,9.615714,9.62,9.69184319,9.421872463,Long
8/28/06,9.568571,9.801429,9.525714,9.785714,9.65075246,9.435843753,Long
8/29/06,9.497143,9.608571,9.302857,9.57,9.599549307,9.441681776,Long
8/30/06,9.565714,9.688571,9.525714,9.62,9.588270871,9.453494369,Long
8/31/06,9.692857,9.757143,9.522857,9.611428,9.623132914,9.47629081,Long
9/1/06,9.768572,9.807143,9.688571,9.782857,9.671612609,9.504127114,Long
9/5/06,10.211429,10.214286,9.792857,9.852858,9.851551406,9.571489198,Long
9/6/06,10.004286,10.241428,9.957143,10.154285,9.902462938,9.612707941,Long
9/7/06,10.4,10.497143,10.035714,10.085714,10.06830863,9.687688137,Long
9/8/06,10.36,10.51,10.272857,10.481428,10.16553908,9.751717839,Long
9/11/06,10.357142,10.532857,10.202857,10.347143,10.22940672,9.809377282,Long
9/12/06,10.375714,10.492857,10.207143,10.401428,10.27817581,9.863314113,Long
9/13/06,10.6,10.617143,10.328571,10.407143,10.38545054,9.933474673,Long
9/14/06,10.595715,10.667143,10.494286,10.531428,10.4555387,9.996545181,Long
9/15/06,10.585714,10.711429,10.47,10.657143,10.49893046,10.0526565,Long
9/18/06,10.555715,10.694285,10.471429,10.542857,10.51785864,10.10056683,Long
9/19/06,10.538571,10.622857,10.4,10.585714,10.52476276,10.14228151,Long
9/20/06,10.751429,10.811429,10.602858,10.625714,10.60031817,10.20029556,Long
9/21/06,10.664286,10.865714,10.574286,10.75,10.62164078,10.24448513,Long
9/22/06,10.428572,10.62,10.368571,10.614285,10.55728452,10.26201721,Long
9/25/06,10.821428,10.837143,10.531428,10.544286,10.64533235,10.31529443,Long
9/26/06,11.087143,11.111428,10.871428,10.882857,10.79260257,10.38880381,Long
9/27/06,10.915714,11.067142,10.831429,11.024285,10.83363971,10.43898574,Long
9/28/06,11.001429,11.068571,10.85,11.002857,10.88956947,10.49255176,Long
9/29/06,10.997143,11.074286,10.954286,11.015715,10.92542732,10.54060807,Long
10/2/06,10.694285,10.838572,10.614285,10.728572,10.84837988,10.55524397,Long
10/3/06,10.582857,10.707143,10.455714,10.635715,10.75987225,10.55787378,Long
10/4/06,10.768572,10.78,10.451428,10.585714,10.76277217,10.57794028,Long
10/5/06,10.69,10.88,10.59,10.647142,10.73851478,10.58861263,Long
10/6/06,10.602858,10.72,10.544286,10.631429,10.69329585,10.58996933,Long
10/9/06,10.661428,10.725715,10.504286,10.542857,10.68267323,10.59677492,Long
10/10/06,10.544286,10.654285,10.44,10.648571,10.63654416,10.59177598,Long
10/11/06,10.461429,10.568571,10.371428,10.488571,10.57817244,10.57936198,Short
10/12/06,10.751429,10.77,10.514286,10.515715,10.63592463,10.59574931,Long
10/13/06,10.717143,10.982857,10.677143,10.804286,10.66299742,10.60731062,Long
10/16/06,10.771428,10.84,10.684286,10.741428,10.69914094,10.62294084,Long
10/17/06,10.612857,10.752857,10.577143,10.72,10.67037963,10.62198048,Long
10/18/06,10.647142,10.767143,10.558572,10.678572,10.66263375,10.62437681,Long
10/19/06,11.284286,11.421429,11.165714,11.322857,10.86985117,10.68722531,Long
10/20/06,11.421429,11.427143,11.238571,11.281428,11.05371045,10.75714947,Long
10/23/06,11.637143,11.7,11.392858,11.427143,11.24818796,10.84095838,Long
10/24/06,11.578571,11.668571,11.457143,11.601429,11.35831564,10.9112072,Long
10/25/06,11.668571,11.714286,11.572857,11.621428,11.4617341,10.98333708,Long
10/26/06,11.741428,11.8,11.59,11.7,11.5549654,11.05553622,Long
10/27/06,11.487143,11.778571,11.43,11.678572,11.53235793,11.09664163,Long
10/30/06,11.488571,11.557143,11.357142,11.427143,11.51776229,11.13396823,Long
10/31/06,11.582857,11.668571,11.461429,11.635715,11.53946053,11.17671954,Long
11/1/06,11.308572,11.625714,11.194285,11.585714,11.46249768,11.18927692,Long
11/2/06,11.282857,11.331429,11.214286,11.274285,11.40261746,11.19818931,Long
11/3/06,11.184286,11.361428,11.112857,11.337143,11.3298403,11.19686518,Long
11/6/06,11.387143,11.437143,11.204286,11.278571,11.3489412,11.21498688,Long
11/7/06,11.501429,11.571428,11.447143,11.492857,11.39977047,11.24226708,Long
11/8/06,11.778571,11.812857,11.412857,11.431429,11.52603731,11.29334365,Long
11/9/06,11.905714,12.098572,11.731428,11.842857,11.65259621,11.35166463,Long
11/10/06,11.874286,11.942857,11.785714,11.935715,11.72649281,11.4014381,Long
11/13/06,12.05,12.064285,11.805715,11.888572,11.83432854,11.4632059,Long
11/14/06,12.142858,12.142858,11.985714,12.114285,11.93717169,11.52793467,Long
11/15/06,12.007143,12.271428,12,12.15,11.96049546,11.57357356,Long
11/16/06,12.23,12.328571,12.088572,12.124286,12.05033031,11.63609036,Long
11/17/06,12.264286,12.277143,12.142858,12.162857,12.12164887,11.69591852,Long
11/20/06,12.352858,12.428572,12.171429,12.2,12.19871858,11.75848418,Long
11/21/06,12.657143,12.657143,12.444285,12.488571,12.35152672,11.84407074,Long
11/22/06,12.901428,12.964286,12.55,12.712857,12.53482715,11.94477143,Long
11/24/06,13.09,13.297143,12.785714,12.79,12.71988476,12.05384082,Long
11/27/06,12.791429,13.308572,12.785714,13.215714,12.74373284,12.12408731,Long
11/28/06,13.115714,13.138572,12.844286,12.908571,12.86772656,12.21852795,Long
11/29/06,13.114285,13.307143,12.892858,13.285714,12.94991271,12.30383814,Long
11/30/06,13.094286,13.24,13.008572,13.172857,12.99803714,12.37911889,Long
12/1/06,13.045714,13.19,12.871428,13.114285,13.01392943,12.44260414,Long
12/4/06,13.017143,13.15,12.928572,13.125714,13.01500062,12.49732213,Long
12/5/06,13.038571,13.19,12.981428,13.092857,13.02285741,12.54886964,Long
12/6/06,12.832857,13.055715,12.81,12.948571,12.95952394,12.57591605,Long
12/7/06,12.434286,12.928572,12.414286,12.861428,12.78444463,12.56242748,Long
12/8/06,12.608571,12.77,12.428572,12.461429,12.72582008,12.5668221,Long
12/11/06,12.678572,12.757143,12.578571,12.7,12.71007072,12.57746495,Long
12/12/06,12.305715,12.691428,12.218572,12.658571,12.57528548,12.551584,Long
12/13/06,12.721429,12.724286,12.45,12.564285,12.62399999,12.56775971,Long
12/14/06,12.65,12.857142,12.608571,12.721429,12.63266666,12.57559212,Long
12/15/06,12.531428,12.745714,12.475715,12.717143,12.59892044,12.57138601,Long
12/18/06,12.21,12.571428,12.084286,12.518572,12.46928029,12.5369683,Short
12/19/06,12.33,12.382857,11.945714,12.104285,12.42285353,12.51725703,Short
12/20/06,12.108571,12.381429,12.105714,12.352858,12.31809269,12.47833455,Short
12/21/06,11.842857,12.211429,11.742857,12.1,12.15968079,12.41781288,Short
12/22/06,11.742857,12.005714,11.657143,11.922857,12.02073953,12.35353137,Short
12/26/06,11.644286,11.795714,11.555715,11.735714,11.89525502,12.28598419,Short
12/27/06,11.645715,11.714286,10.967143,11.164286,11.81207501,12.22500617,Short
12/28/06,11.552857,11.607142,11.378572,11.46,11.72566901,12.16099197,Short
12/29/06,12.12,12.2,11.908571,11.992857,11.85711267,12.15708797,Short
1/3/07,11.971429,12.368571,11.7,12.327143,11.89521811,12.13940616,Short
1/4/07,12.237143,12.278571,11.974286,12.007143,12.00919308,12.14871443,Short
1/5/07,12.15,12.314285,12.057143,12.252857,12.05612872,12.14883687,Short
1/8/07,12.21,12.361428,12.182858,12.28,12.10741915,12.15466193,Short
1/9/07,13.224286,13.282857,12.164286,12.35,12.4797081,12.25653089,Long
1/10/07,13.857142,13.971429,13.35,13.535714,12.93885273,12.40897004,Long
1/11/07,13.685715,13.825714,13.585714,13.705714,13.18780682,12.5305648,Long
1/12/07,13.517143,13.58,13.318571,13.512857,13.29758555,12.62452463,Long
1/16/07,13.871428,13.892858,13.635715,13.668571,13.48886636,12.74327733,Long
1/17/07,13.564285,13.942857,13.545714,13.937143,13.51400591,12.82146854,Long
1/18/07,12.724286,13.158571,12.721429,13.157143,13.25076594,12.81221306,Long
1/19/07,12.642858,12.807143,12.588572,12.661428,13.04812996,12.796084,Long
1/22/07,12.398571,12.737143,12.235714,12.734285,12.83161031,12.75822562,Long
1/23/07,12.242857,12.501429,12.215714,12.247143,12.6353592,12.7091429,Short
1/24/07,12.385715,12.45,12.297143,12.382857,12.55214447,12.67834024,Short
1/25/07,12.321428,12.642858,12.29,12.444285,12.47523898,12.6443486,Short
1/26/07,12.197143,12.481428,12.141429,12.444285,12.38254032,12.60175759,Short
1/29/07,12.277143,12.378572,12.218572,12.328571,12.34740788,12.57084191,Short
1/30/07,12.221429,12.355714,12.178572,12.347143,12.30541492,12.53756449,Short
1/31/07,12.247143,12.285714,12.05,12.122857,12.28599095,12.5099053,Short
2/1/07,12.105714,12.324286,12.105714,12.318571,12.22589863,12.47141089,Short
2/2/07,12.107142,12.178572,11.957143,12.017143,12.18631309,12.43671862,Short
2/5/07,11.991428,12.175714,11.991428,12.042857,12.12135139,12.39430999,Short
2/6/07,12.021428,12.067142,11.837143,12.064285,12.08804359,12.35879742,Short
2/7/07,12.307143,12.34,11.935715,12.068571,12.16107673,12.35387795,Short
2/8/07,12.311429,12.358571,12.201428,12.204286,12.21119415,12.34983519,Short
2/9/07,11.895715,12.314285,11.887143,12.268572,12.10603444,12.30658565,Short
2/12/07,12.125714,12.168571,11.947143,12.061429,12.11259429,12.28935978,Short
2/13/07,12.1,12.184286,12.042857,12.165714,12.10839619,12.27132551,Short
2/14/07,12.185715,12.234285,12.081429,12.09,12.13416913,12.26317213,Short
2/15/07,12.172857,12.231428,12.111428,12.205714,12.14706509,12.25457069,Short
2/16/07,12.118571,12.201428,12.094286,12.178572,12.13756706,12.24161834,Short
2/20/07,12.271428,12.308572,12.022857,12.092857,12.18218737,12.24445735,Short
2/21/07,12.742857,12.784286,12.28,12.282857,12.36907725,12.29192399,Long
2/22/07,12.787143,12.972857,12.647142,12.971429,12.5084325,12.3390877,Long
2/23/07,12.724286,12.905714,12.692857,12.737143,12.58038367,12.37577325,Long
2/26/07,12.644286,12.857142,12.515715,12.834286,12.60168444,12.4013459,Long
2/27/07,11.99,12.44,11.915714,12.328571,12.39778963,12.3621701,Long
2/28/07,12.087143,12.228572,11.857142,11.857142,12.29424075,12.33597704,Short
3/1/07,12.437143,12.615714,11.964286,12.004286,12.34187484,12.34561189,Short
3/2/07,12.201428,12.505714,12.172857,12.395715,12.29505922,12.33188009,Short
3/5/07,12.331429,12.664286,12.251429,12.27,12.30718248,12.33183713,Short
3/6/07,12.598572,12.615714,12.485714,12.542857,12.40431232,12.35724045,Long
3/7/07,12.531428,12.71,12.492857,12.578571,12.44668421,12.37382974,Long
3/8/07,12.571428,12.674286,12.494286,12.655714,12.48826548,12.39264863,Long
3/9/07,12.567142,12.692857,12.485714,12.685715,12.51455765,12.40926704,Long
3/12/07,12.838572,12.855714,12.57,12.581429,12.62256243,12.45015323,Long
3/13/07,12.628572,12.942857,12.628572,12.772857,12.62456562,12.46714549,Long
3/14/07,12.857142,12.857142,12.56,12.657143,12.70209108,12.50428802,Long
3/15/07,12.795714,12.908571,12.758572,12.851429,12.73329872,12.53204287,Long
3/16/07,12.798572,12.855714,12.76,12.791429,12.75505648,12.5574266,Long
3/19/07,13.018572,13.078571,12.798572,12.891429,12.84289499,12.60134521,Long
3/20/07,13.068571,13.12,13.008572,13.05,12.91812032,12.6458429,Long
3/21/07,13.41,13.428572,13.092857,13.141429,13.08208022,12.71861977,Long
3/22/07,13.422857,13.48,13.285714,13.39,13.19567248,12.78568998,Long
3/23/07,13.36,13.438571,13.328571,13.335714,13.25044832,12.84038617,Long
3/26/07,13.692857,13.7,13.328571,13.427143,13.39791788,12.92157387,Long
3/27/07,13.637143,13.832857,13.571428,13.672857,13.47765959,12.98972331,Long
3/28/07,13.32,13.628572,13.307143,13.554286,13.42510639,13.02117824,Long
3/29/07,13.392858,13.455714,13.175714,13.455714,13.41435693,13.05657631,Long
3/30/07,13.272857,13.525714,13.25,13.468572,13.36719028,13.07717447,Long
4/2/07,13.378572,13.464286,13.288571,13.448571,13.37098419,13.105879,Long
4/3/07,13.5,13.604285,13.394286,13.448571,13.41398946,13.14341433,Long
4/4/07,13.467143,13.591429,13.447143,13.562857,13.43170731,13.17424563,Long
4/5/07,13.525714,13.525714,13.36,13.445714,13.46304287,13.20771881,Long
4/9/07,13.378572,13.614285,13.291429,13.601429,13.43488591,13.22399054,Long
4/10/07,13.464286,13.465714,13.344286,13.381429,13.44468594,13.24687582,Long
4/11/07,13.227143,13.421429,13.19,13.414286,13.37217163,13.24499651,Long
4/12/07,13.17,13.187143,12.96,13.148571,13.30478109,13.23785398,Long
4/13/07,12.891429,13.057143,12.865714,12.985714,13.16699706,13.20486113,Short
4/16/07,13.061429,13.071428,12.892858,12.938571,13.1318077,13.19120092,Short
4/17/07,12.907143,13.185715,12.814285,13.142858,13.05691947,13.16414779,Short
4/18/07,12.914286,12.978572,12.8,12.88,13.00937498,13.14035143,Short
4/19/07,12.895715,13.035714,12.832857,12.884286,12.97148832,13.11705272,Short
4/20/07,12.995714,13.025714,12.935715,12.984285,12.97956355,13.10549665,Short
4/23/07,13.358571,13.4,13.06,13.084286,13.10589936,13.12959897,Short
4/24/07,13.32,13.77,13.042857,13.422857,13.17726624,13.1477324,Long
4/25/07,13.621428,13.628572,13.4,13.461429,13.32532016,13.19284627,Long
4/26/07,14.12,14.642858,14.042857,14.511429,13.59021344,13.28114662,Long
4/27/07,14.274285,14.278571,13.955714,14.025714,13.81823729,13.37573123,Long
4/30/07,14.257143,14.428572,14.238571,14.298572,13.9645392,13.45967521,Long
5/1/07,14.21,14.335714,14.078571,14.227143,14.04635946,13.53113471,Long
5/2/07,14.341429,14.362857,14.21,14.235714,14.14471598,13.6083056,Long
5/3/07,14.342857,14.492857,14.287143,14.39,14.21076298,13.67826287,Long
5/4/07,14.401428,14.514286,14.357142,14.4,14.27431799,13.74713574,Long
5/7/07,14.845715,14.907143,14.43,14.44,14.46478366,13.85176234,Long
5/8/07,15.008572,15.021428,14.774285,14.781428,14.64604644,13.96193469,Long
5/9/07,15.268572,15.28,14.984285,14.987143,14.85355496,14.08637634,Long
5/10/07,15.334286,15.548572,15.131429,15.232857,15.01379864,14.20522488,Long
5/11/07,15.534286,15.59,15.254286,15.391429,15.18729443,14.33180213,Long
5/14/07,15.622857,15.714286,15.464286,15.66,15.33248195,14.45475973,Long
5/15/07,15.36,15.742857,15.211429,15.652857,15.34165463,14.54097309,Long
5/16/07,15.334286,15.547143,14.774285,15.504286,15.33919842,14.6165267,Long
5/17/07,15.634286,15.695714,15.307143,15.307143,15.43756095,14.71345616,Long
5/18/07,15.717143,15.805715,15.681429,15.747143,15.53075497,14.80904538,Long
5/21/07,15.997143,16.064285,15.721429,15.758572,15.68621764,14.92219754,Long
5/22/07,16.219999,16.25,16.001429,16.07,15.86414476,15.04579768,Long
5/23/07,16.127142,16.428572,16.084286,16.288572,15.95181051,15.14878285,Long
5/24/07,15.812857,16.351429,15.767143,16.115715,15.90549267,15.21202801,Long
5/25/07,16.231428,16.254286,15.928572,16,16.01413778,15.30911372,Long
5/29/07,16.335714,16.408571,16.098572,16.35,16.12132985,15.40688518,Long
5/30/07,16.967142,16.982857,16.218571,16.328571,16.40326724,15.55548106,Long
5/31/07,17.312857,17.452858,17.077143,17.152857,16.70646382,15.7228502,Long
6/1/07,16.914286,17.312857,16.898571,17.299999,16.77573788,15.83632028,Long
6/4/07,17.332857,17.389999,16.842857,16.947144,16.96144426,15.97884758,Long
6/5/07,17.524286,17.527143,17.214285,17.344286,17.14905817,16.12603219,Long
6/6/07,17.662857,17.721428,17.421429,17.471428,17.32032445,16.27239646,Long
6/7/07,17.724285,18.23,17.598572,17.855715,17.45497796,16.41067156,Long
6/8/07,17.784286,17.975714,17.469999,17.974285,17.56474731,16.54149198,Long
6/11/07,17.17,18.021429,17.077143,18,17.43316487,16.60134989,Long
6/12/07,17.197144,17.387142,16.901428,17.049999,17.35449125,16.65809219,Long
6/13/07,16.785715,17.312857,16.485714,17.307142,17.16489917,16.67024674,Long
6/14/07,16.964285,17.064285,16.631428,16.742857,17.09802778,16.69825038,Long
6/15/07,17.214285,17.238571,17.122858,17.231428,17.13678018,16.74739654,Long
6/18/07,17.870001,17.882856,17.505714,17.611429,17.38118712,16.85431125,Long
6/19/07,17.665714,17.858572,17.558571,17.812857,17.47602942,16.9315877,Long
6/20/07,17.364286,17.808571,17.357143,17.695715,17.43878161,16.97279706,Long
6/21/07,17.700001,17.755714,17.245714,17.385714,17.52585474,17.04205458,Long
6/22/07,17.571428,17.778572,17.482857,17.692858,17.54104583,17.0924711,Long
6/25/07,17.477142,17.870001,17.294285,17.741428,17.51974455,17.12910642,Long
6/26/07,17.092857,17.714285,16.959999,17.711428,17.3774487,17.12565409,Long
6/27/07,17.412857,17.434286,17.037144,17.23,17.38925147,17.15300675,Long
6/28/07,17.222857,17.498571,17.142857,17.48,17.33378664,17.15965916,Long
6/29/07,17.434286,17.714285,17.298571,17.424286,17.36728643,17.18581409,Long
7/2/07,17.322857,17.441429,17.042856,17.292856,17.35247662,17.1988658,Long
7/3/07,18.167143,18.200001,17.357143,17.428572,17.62403208,17.29108268,Long
7/5/07,18.964285,18.995714,18.384285,18.4,18.07078305,17.45043528,Long
7/6/07,18.9,19.048571,18.628571,19.018572,18.3471887,17.58848906,Long
7/9/07,18.618572,18.985714,18.454287,18.911428,18.4376498,17.6865922,Long
7/10/07,18.907143,19.214285,18.401428,18.411428,18.59414753,17.80283513,Long
7/11/07,18.912857,19.1,18.758572,18.867144,18.70038402,17.9085515,Long
7/12/07,19.152857,19.177143,18.912857,19.121429,18.85120835,18.02705679,Long
7/13/07,19.675714,19.692858,19.217142,19.290001,19.12604357,18.18407176,Long
7/16/07,19.728571,19.997143,19.642857,19.77,19.32688604,18.33116692,Long
7/17/07,19.844286,19.942858,19.642857,19.757143,19.4993527,18.4752735,Long
7/18/07,19.731428,19.777143,19.434286,19.741428,19.57671113,18.59490726,Long
7/19/07,20,20.115715,19.950001,20.042856,19.71780742,18.72872562,Long
7/20/07,20.535715,20.597143,20,20.235714,19.99044328,18.90081985,Long
7/23/07,20.528572,20.745714,20.132856,20.472857,20.16981952,19.05584386,Long
7/24/07,19.27,20.142857,19.164286,19.84,19.86987968,19.07623968,Long
7/25/07,19.608572,19.765715,19.285715,19.621429,19.78277712,19.126938,Long
7/26/07,20.857143,21.214285,19.565714,20.844286,20.14089908,19.29171943,Long
